Location,Year,Cut,Block,Position,ID,Treatment,MSC,DM_Pct,Height_inch,Yield_MgHa,FallDormancy_cm
WA,2018,1,11,11,11111,168,3.1,21.1,,5,
WA,2018,1,11,12,11112,160,3.1,22.25,25,5.34,
WA,2018,1,11,13,11113,60,3.7,23.41,,5.34,
WA,2018,1,11,14,11114,157,3.4,22.06,24,4.46,
WA,2018,1,11,15,11115,62,3.4,23.51,20,4.89,
WA,2018,1,11,16,11116,81,3.7,23.29,20,5.18,
WA,2018,1,11,17,11117,201,4.2,22.06,,5.7,
WA,2018,1,11,18,11118,65,3.5,21.68,20,4.17,
WA,2018,1,11,19,11119,30,2.7,24.33,,3.85,
WA,2018,1,11,20,11120,144,4.4,23.45,21,3.73,
WA,2018,2,1,1,10101,123,,,,5.06,
WA,2018,2,1,2,10102,29,,,,3.98,
WA,2018,2,1,3,10103,162,,,,4.84,
WA,2018,2,1,4,10104,201,3.3,19.51,23,4.4,
WA,2018,2,1,5,10105,126,,,,4.38,
WA,2018,2,1,6,10106,191,,,,4.77,
WA,2018,2,1,7,10107,159,,,,4.98,
WA,2018,2,1,8,10108,139,,,,5.37,
WA,2018,2,1,9,10109,77,,,,3.82,
WA,2018,2,1,10,10110,69,,,,5.08,
WA,2018,2,1,11,10111,121,,,,4.3,
WA,2018,2,1,12,10112,84,,,,4.25,
WA,2018,2,1,13,10113,133,,,,3.34,
WA,2018,2,1,14,10114,125,,,,4.42,
WA,2018,2,1,15,10115,202,3.2,20.57,21,4.4,
WA,2018,2,1,16,10116,32,,,,5.13,
WA,2018,2,1,17,10117,37,,,,3.18,
WA,2018,2,1,18,10118,13,,,,4.5,
WA,2018,2,1,19,10119,116,,,,4.28,
WA,2018,2,1,20,10120,164,,,,4.59,
WA,2018,2,2,1,10201,35,,,,3.84,
WA,2018,2,2,2,10202,146,,,,5.31,
WA,2018,2,2,3,10203,43,,,,4.48,
WA,2018,2,2,4,10204,24,,,,4.83,
WA,2018,2,2,5,10205,202,4,22.44,22,3.51,
WA,2018,2,2,6,10206,104,3.1,20.61,23,5.13,
WA,2018,2,2,7,10207,76,,,,4.65,
WA,2018,2,2,8,10208,107,,,,4.44,
WA,2018,2,2,9,10209,158,,,,4,
WA,2018,2,2,10,10210,195,,,,4.79,
WA,2018,2,2,11,10211,78,,,,4.52,
WA,2018,2,2,12,10212,3,,,,5.96,
WA,2018,2,2,13,10213,82,,,,3.32,
WA,2018,2,2,14,10214,201,3.1,20.08,23,4.7,
WA,2018,2,2,15,10215,34,,,,4.61,
WA,2018,2,2,16,10216,156,,,,5.67,
WA,2018,2,2,17,10217,6,,,,3.69,
WA,2018,2,2,18,10218,52,,,,4.13,
WA,2018,2,2,19,10219,90,,,,4.05,
WA,2018,2,2,20,10220,140,,,,4.73,
WA,2018,2,3,1,10301,91,,,,4.61,
WA,2018,2,3,2,10302,201,3,20.16,22,4.82,
WA,2018,2,3,3,10303,40,,,,4.4,
WA,2018,2,3,4,10304,177,,,,5.66,
WA,2018,2,3,5,10305,119,,,,3.09,
WA,2018,2,3,6,10306,189,,,,5.54,
WA,2018,2,3,7,10307,145,,,,4.67,
WA,2018,2,3,8,10308,186,,,,5.4,
WA,2018,2,3,9,10309,114,,,,3.42,
WA,2018,2,3,10,10310,50,,,,4.36,
WA,2018,2,3,11,10311,111,,,,4.21,
WA,2018,2,3,12,10312,202,2.8,20.53,22,4.46,
WA,2018,2,3,13,10313,66,,,,3.09,
WA,2018,2,3,14,10314,12,,,,3.03,
WA,2018,2,3,15,10315,197,,,,4.03,
WA,2018,2,3,16,10316,185,,,,5.85,
WA,2018,2,3,17,10317,26,,,,3.4,
WA,2018,2,3,18,10318,182,,,,4.77,
WA,2018,2,3,19,10319,33,,,,3.42,
WA,2018,2,3,20,10320,36,,,,4.4,
WA,2018,2,4,1,10401,149,,,,3.84,
WA,2018,2,4,2,10402,115,,,,4.25,
WA,2018,2,4,3,10403,136,,,,3.28,
WA,2018,2,4,4,10404,22,,,,4.15,
WA,2018,2,4,5,10405,53,,,,3.01,
WA,2018,2,4,6,10406,165,,,,5.21,
WA,2018,2,4,7,10407,202,3.1,19.69,22,4.22,
WA,2018,2,4,8,10408,56,,,,,
WA,2018,2,4,9,10409,73,,,,3.55,
WA,2018,2,4,10,10410,131,,,,3.94,
WA,2018,2,4,11,10411,89,,,,3.78,
WA,2018,2,4,12,10412,94,,,,5.06,
WA,2018,2,4,13,10413,201,2.9,22.27,26,2.68,
WA,2018,2,4,14,10414,190,,,,4.42,
WA,2018,2,4,15,10415,68,,,,3.74,
WA,2018,2,4,16,10416,196,,,,4.84,
WA,2018,2,4,17,10417,100,,,,1.31,
WA,2018,2,4,18,10418,120,,,,3.13,
WA,2018,2,4,19,10419,61,3.3,20.4,22,3.42,
WA,2018,2,4,20,10420,179,,,,2.91,
WA,2018,2,5,1,10501,124,,,,3.61,
WA,2018,2,5,2,10502,174,,,,5.1,
WA,2018,2,5,3,10503,128,,,,3.74,
WA,2018,2,5,4,10504,103,,,,5.39,
WA,2018,2,5,5,10505,181,,,,4.65,
WA,2018,2,5,6,10506,108,,,,4.71,
WA,2018,2,5,7,10507,14,,,,4.01,
WA,2018,2,5,8,10508,201,2.7,18.86,23,4.56,
WA,2018,2,5,9,10509,127,,,,3.15,
WA,2018,2,5,10,10510,17,,,,3.82,
WA,2018,2,5,11,10511,172,,,,5.23,
WA,2018,2,5,12,10512,23,,,,5.33,
WA,2018,2,5,13,10513,99,,,,2.95,
WA,2018,2,5,14,10514,202,3.4,20.33,23,4.38,
WA,2018,2,5,15,10515,67,,,,3.67,
WA,2018,2,5,16,10516,138,,,,3.65,
WA,2018,2,5,17,10517,130,,,,2.74,
WA,2018,2,5,18,10518,87,,,,3.32,
WA,2018,2,5,19,10519,161,,,,4.73,
WA,2018,2,5,20,10520,106,,,,4.56,
WA,2018,2,6,1,10601,188,,,,3.82,
WA,2018,2,6,2,10602,151,,,,4.23,
WA,2018,2,6,3,10603,19,,,,3.63,
WA,2018,2,6,4,10604,202,2.8,20.39,22,4.86,
WA,2018,2,6,5,10605,154,,,,3.42,
WA,2018,2,6,6,10606,5,,,,4.3,
WA,2018,2,6,7,10607,80,,,,3.98,
WA,2018,2,6,8,10608,176,,,,4.84,
WA,2018,2,6,9,10609,183,,,,3.82,
WA,2018,2,6,10,10610,117,,,,4.01,
WA,2018,2,6,11,10611,118,,,,3.82,
WA,2018,2,6,12,10612,79,,,,3.22,
WA,2018,2,6,13,10613,201,3.8,19.98,24,2.8,
WA,2018,2,6,14,10614,46,,,,2.7,
WA,2018,2,6,15,10615,113,,,,3.74,
WA,2018,2,6,16,10616,25,,,,4,
WA,2018,2,6,17,10617,71,,,,2.32,
WA,2018,2,6,18,10618,41,,,,2.41,
WA,2018,2,6,19,10619,95,,,,3.05,
WA,2018,2,6,20,10620,171,,,,3.51,
WA,2018,2,7,1,10701,38,,,,2.93,
WA,2018,2,7,2,10702,202,3.8,20.5,23,3.93,
WA,2018,2,7,3,10703,150,,,,4.44,
WA,2018,2,7,4,10704,143,,,,4.13,
WA,2018,2,7,5,10705,72,,,,3.73,
WA,2018,2,7,6,10706,11,,,,3.78,
WA,2018,2,7,7,10707,135,,,,3.63,
WA,2018,2,7,8,10708,54,,,,3.74,
WA,2018,2,7,9,10709,27,,,,3.86,
WA,2018,2,7,10,10710,45,,,,3.44,
WA,2018,2,7,11,10711,64,,,,3.3,
WA,2018,2,7,12,10712,163,,,,4.21,
WA,2018,2,7,13,10713,8,,,,2.47,
WA,2018,2,7,14,10714,51,,,,3.2,
WA,2018,2,7,15,10715,201,3.5,20.76,21,3.61,
WA,2018,2,7,16,10716,192,,,,4.88,
WA,2018,2,7,17,10717,18,,,,1.25,
WA,2018,2,7,18,10718,129,,,,4.61,
WA,2018,2,7,19,10719,74,,,,2.95,
WA,2018,2,7,20,10720,70,,,,4.07,
WA,2018,2,8,1,10801,170,,,,4.05,
WA,2018,2,8,2,10802,112,3.1,22.25,22,3.69,
WA,2018,2,8,3,10803,93,,,,3.32,
WA,2018,2,8,4,10804,98,,,,4.5,
WA,2018,2,8,5,10805,44,3.1,21.93,22,2.9,
WA,2018,2,8,6,10806,180,,,,3.86,
WA,2018,2,8,7,10807,137,,,,2.91,
WA,2018,2,8,8,10808,193,,,,4.36,
WA,2018,2,8,9,10809,10,,,,3.78,
WA,2018,2,8,10,10810,169,,,,4.21,
WA,2018,2,8,11,10811,141,,,,4.17,
WA,2018,2,8,12,10812,58,,,,2.55,
WA,2018,2,8,13,10813,75,,,,2.72,
WA,2018,2,8,14,10814,28,,,,1.6,
WA,2018,2,8,15,10815,47,,,,3.09,
WA,2018,2,8,16,10816,201,3.6,22.48,20,3.95,
WA,2018,2,8,17,10817,202,3.8,20.84,23,2.43,
WA,2018,2,8,18,10818,48,,,,2.24,
WA,2018,2,8,19,10819,42,,,,1.91,
WA,2018,2,8,20,10820,194,,,,4.83,
WA,2018,2,9,1,10901,97,,,,3.44,
WA,2018,2,9,2,10902,31,,,,2.76,
WA,2018,2,9,3,10903,63,,,,2.2,
WA,2018,2,9,4,10904,110,,,,4.4,
WA,2018,2,9,5,10905,184,,,,4.21,
WA,2018,2,9,6,10906,16,,,,3.15,
WA,2018,2,9,7,10907,201,3.3,22.8,17,2.53,
WA,2018,2,9,8,10908,55,,,,3.55,
WA,2018,2,9,9,10909,4,,,,3.73,
WA,2018,2,9,10,10910,202,3.7,21.69,22,4.13,
WA,2018,2,9,11,10911,102,,,,3.36,
WA,2018,2,9,12,10912,7,,,,3.3,
WA,2018,2,9,13,10913,132,,,,4.03,
WA,2018,2,9,14,10914,122,,,,4.98,
WA,2018,2,9,15,10915,173,,,,3.98,
WA,2018,2,9,16,10916,155,,,,3.47,
WA,2018,2,9,17,10917,86,,,,2.82,
WA,2018,2,9,18,10918,20,,,,2.95,
WA,2018,2,9,19,10919,175,,,,3.28,
WA,2018,2,9,20,10920,187,,,,2.97,
WA,2018,2,10,1,11001,49,,,,2.86,
WA,2018,2,10,2,11002,92,,,,4.65,
WA,2018,2,10,3,11003,198,,,,4,
WA,2018,2,10,4,11004,96,,,,3.38,
WA,2018,2,10,5,11005,57,,,,2.57,
WA,2018,2,10,6,11006,1,,,,4.71,
WA,2018,2,10,7,11007,166,,,,4.03,
WA,2018,2,10,8,11008,101,,,,3.18,
WA,2018,2,10,9,11009,178,,,,4.36,
WA,2018,2,10,10,11010,21,,,,3.07,
WA,2018,2,10,11,11011,88,,,,2.66,
WA,2018,2,10,12,11012,142,,,,1,
WA,2018,2,10,13,11013,85,,,,3.61,
WA,2018,2,10,14,11014,15,,,,3.65,
WA,2018,2,10,15,11015,148,,,,3.18,
WA,2018,2,10,16,11016,202,3.6,21.65,19,3.95,
WA,2018,2,10,17,11017,59,,,,4.13,
WA,2018,2,10,18,11018,105,,,,5.21,
WA,2018,2,10,19,11019,201,2.9,21.32,16,3.34,
WA,2018,2,10,20,11020,153,,,,3.38,
WA,2018,2,11,1,11101,167,,,,5.73,
WA,2018,2,11,2,11102,202,2.8,19.04,22,4.64,
WA,2018,2,11,3,11103,134,,,,3.65,
WA,2018,2,11,4,11104,152,,,,3.4,
WA,2018,2,11,5,11105,2,,,,3.2,
WA,2018,2,11,6,11106,109,,,,4.83,
WA,2018,2,11,7,11107,83,,,,2.62,
WA,2018,2,11,8,11108,39,,,,2.86,
WA,2018,2,11,9,11109,9,,,,2.59,
WA,2018,2,11,10,11110,147,,,,4.48,
WA,2018,2,11,11,11111,168,,,,3.65,
WA,2018,2,11,12,11112,160,,,,3.38,
WA,2018,2,11,13,11113,60,,,,5.11,
WA,2018,2,11,14,11114,157,,,,4.46,
WA,2018,2,11,15,11115,62,,,,3.11,
WA,2018,2,11,16,11116,81,,,,2.18,
WA,2018,2,11,17,11117,201,3.4,18.92,22,4.32,
WA,2018,2,11,18,11118,65,,,,4.21,
WA,2018,2,11,19,11119,30,,,,3.28,
WA,2018,2,11,20,11120,144,2.5,20.85,20,3.26,
WA,2018,3,1,1,10101,123,,,23,3.89,19
WA,2018,3,1,2,10102,29,,,16,2.82,7
WA,2018,3,1,3,10103,162,,,24,3.71,21
WA,2018,3,1,4,10104,201,2.1,21.3,22,3.9,10
WA,2018,3,1,5,10105,126,,,18,2.21,7
WA,2018,3,1,6,10106,191,,,22,3.29,9
WA,2018,3,1,7,10107,159,,,25,3.33,18
WA,2018,3,1,8,10108,139,,,22,3.42,12
WA,2018,3,1,9,10109,77,,,22,2.08,12
WA,2018,3,1,10,10110,69,,,22,2.96,8
WA,2018,3,1,11,10111,121,,,30,3.38,15
WA,2018,3,1,12,10112,84,,,18,3.44,17
WA,2018,3,1,13,10113,133,,,15,1.84,10
WA,2018,3,1,14,10114,125,,,19,2.95,6
WA,2018,3,1,15,10115,202,2.5,19.49,19,3.15,9
WA,2018,3,1,16,10116,32,,,23,3.57,15
WA,2018,3,1,17,10117,37,,,21,1,6
WA,2018,3,1,18,10118,13,,,22,3.35,6
WA,2018,3,1,19,10119,116,,,22,3.17,9
WA,2018,3,1,20,10120,164,,,20,3.9,11
WA,2018,3,2,1,10201,35,,,20,2.12,8
WA,2018,3,2,2,10202,146,,,21,3.58,21
WA,2018,3,2,3,10203,43,,,24,3.45,8
WA,2018,3,2,4,10204,24,,,22,3.69,6
WA,2018,3,2,5,10205,202,3.2,25.94,22.5,1.64,8
WA,2018,3,2,6,10206,104,2.7,25.27,28,3.72,19
WA,2018,3,2,7,10207,76,,,24,3.39,9
WA,2018,3,2,8,10208,107,,,27,3.59,23
WA,2018,3,2,9,10209,158,,,17,2.5,19
WA,2018,3,2,10,10210,195,,,22,3.22,12
WA,2018,3,2,11,10211,78,,,22,3.2,8
WA,2018,3,2,12,10212,3,,,28,3.31,14
WA,2018,3,2,13,10213,82,,,17,1.76,10
WA,2018,3,2,14,10214,201,2.3,20.59,22,3.22,6
WA,2018,3,2,15,10215,34,,,23,3.02,25
WA,2018,3,2,16,10216,156,,,25,3.84,22
WA,2018,3,2,17,10217,6,,,21,2.09,12
WA,2018,3,2,18,10218,52,,,13,2.12,5
WA,2018,3,2,19,10219,90,,,15,2.22,6
WA,2018,3,2,20,10220,140,,,23,3.17,8
WA,2018,3,3,1,10301,91,,,23,2.79,14
WA,2018,3,3,2,10302,201,2.1,23.68,24,3.58,8
WA,2018,3,3,3,10303,40,,,19,3.21,9
WA,2018,3,3,4,10304,177,,,26,4.16,24
WA,2018,3,3,5,10305,119,,,19,2.01,9
WA,2018,3,3,6,10306,189,,,22,3.88,20
WA,2018,3,3,7,10307,145,,,18,3.28,12
WA,2018,3,3,8,10308,186,,,23,3.53,17
WA,2018,3,3,9,10309,114,,,19,1.61,9
WA,2018,3,3,10,10310,50,,,19,3.09,4
WA,2018,3,3,11,10311,111,,,21,3.01,16
WA,2018,3,3,12,10312,202,2.3,20.07,21,3.36,10
WA,2018,3,3,13,10313,66,,,24,1.43,8
WA,2018,3,3,14,10314,12,,,9,0.88,4
WA,2018,3,3,15,10315,197,,,25,3.31,17
WA,2018,3,3,16,10316,185,,,20,3.53,15
WA,2018,3,3,17,10317,26,,,16,1.12,6
WA,2018,3,3,18,10318,182,,,21,2.78,8
WA,2018,3,3,19,10319,33,,,17,2.91,5
WA,2018,3,3,20,10320,36,,,16,3.66,8
WA,2018,3,4,1,10401,149,,,12,1.31,9
WA,2018,3,4,2,10402,115,,,20,2.65,9
WA,2018,3,4,3,10403,136,,,14,2.35,8
WA,2018,3,4,4,10404,22,,,19,3.27,10
WA,2018,3,4,5,10405,53,,,21.5,0.71,6
WA,2018,3,4,6,10406,165,,,23,2.92,10
WA,2018,3,4,7,10407,202,3,21.07,12.5,3,20
WA,2018,3,4,8,10408,56,,,23,,
WA,2018,3,4,9,10409,73,,,21,1.27,6
WA,2018,3,4,10,10410,131,,,25,2.02,6
WA,2018,3,4,11,10411,89,,,19,2.59,18
WA,2018,3,4,12,10412,94,,,22,3.21,10
WA,2018,3,4,13,10413,201,2.4,28.64,13,0.81,7
WA,2018,3,4,14,10414,190,,,24,2.72,7
WA,2018,3,4,15,10415,68,,,17,2.68,7
WA,2018,3,4,16,10416,196,,,24,3.54,12
WA,2018,3,4,17,10417,100,,,15,0.42,13
WA,2018,3,4,18,10418,120,,,20,1.55,7
WA,2018,3,4,19,10419,61,4.2,22.37,27,2.95,29
WA,2018,3,4,20,10420,179,,,22,2.91,9
WA,2018,3,5,1,10501,124,,,14,0.96,8
WA,2018,3,5,2,10502,174,,,20,2.34,10
WA,2018,3,5,3,10503,128,,,14,2.15,4
WA,2018,3,5,4,10504,103,,,24,3.23,13
WA,2018,3,5,5,10505,181,,,25,2.7,15
WA,2018,3,5,6,10506,108,,,20,2.05,6
WA,2018,3,5,7,10507,14,,,18,2.45,10
WA,2018,3,5,8,10508,201,3.3,21.71,24,2.55,7
WA,2018,3,5,9,10509,127,,,15,1.03,7
WA,2018,3,5,10,10510,17,,,13,1.21,4
WA,2018,3,5,11,10511,172,,,21,2.73,15
WA,2018,3,5,12,10512,23,,,23,2.9,9
WA,2018,3,5,13,10513,99,,,14,0.95,9
WA,2018,3,5,14,10514,202,2.4,26.18,17.5,1.39,5
WA,2018,3,5,15,10515,67,,,17,1.39,7
WA,2018,3,5,16,10516,138,,,19,1.33,4
WA,2018,3,5,17,10517,130,,,16,0.86,6
WA,2018,3,5,18,10518,87,,,20,1.27,4
WA,2018,3,5,19,10519,161,,,16,2.09,7
WA,2018,3,5,20,10520,106,,,17,2.01,9
WA,2018,3,6,1,10601,188,,,21,1.75,14
WA,2018,3,6,2,10602,151,,,16,1.72,6
WA,2018,3,6,3,10603,19,,,12,1.63,10
WA,2018,3,6,4,10604,202,2.6,28.82,17,2.06,8
WA,2018,3,6,5,10605,154,,,19,1.5,9
WA,2018,3,6,6,10606,5,,,18,1.94,6
WA,2018,3,6,7,10607,80,,,18,2.18,6
WA,2018,3,6,8,10608,176,,,17,2.69,6
WA,2018,3,6,9,10609,183,,,20,1.96,13
WA,2018,3,6,10,10610,117,,,16,1.78,6
WA,2018,3,6,11,10611,118,,,16,2.03,5
WA,2018,3,6,12,10612,79,,,11,1.19,5
WA,2018,3,6,13,10613,201,3,25.43,22,1.46,8
WA,2018,3,6,14,10614,46,,,18.5,0.48,4
WA,2018,3,6,15,10615,113,,,17,1.51,7
WA,2018,3,6,16,10616,25,,,27,2.52,31
WA,2018,3,6,17,10617,71,,,27,2.1,9
WA,2018,3,6,18,10618,41,,,12,0.88,9
WA,2018,3,6,19,10619,95,,,13,1.56,7
WA,2018,3,6,20,10620,171,,,20,2.77,8
WA,2018,3,7,1,10701,38,,,13,1.82,7
WA,2018,3,7,2,10702,202,3.1,26.42,16,2.01,14
WA,2018,3,7,3,10703,150,,,18,2.16,10
WA,2018,3,7,4,10704,143,,,16,2.02,8
WA,2018,3,7,5,10705,72,,,18,1.62,7
WA,2018,3,7,6,10706,11,,,14,1.47,7
WA,2018,3,7,7,10707,135,,,16,1.71,8
WA,2018,3,7,8,10708,54,,,24,2.15,14
WA,2018,3,7,9,10709,27,,,16,1.97,5
WA,2018,3,7,10,10710,45,,,14,1.52,7
WA,2018,3,7,11,10711,64,,,17,1.59,10
WA,2018,3,7,12,10712,163,,,19,2.52,8
WA,2018,3,7,13,10713,8,,,13,0.65,7
WA,2018,3,7,14,10714,51,,,13,1.18,7
WA,2018,3,7,15,10715,201,2.9,27.04,19,1.97,6
WA,2018,3,7,16,10716,192,,,23.5,2.85,14
WA,2018,3,7,17,10717,18,,,14,0.7,5
WA,2018,3,7,18,10718,129,,,16,1.75,7
WA,2018,3,7,19,10719,74,,,10,1.08,5
WA,2018,3,7,20,10720,70,,,28,2.35,15
WA,2018,3,8,1,10801,170,,,23,2.4,17
WA,2018,3,8,2,10802,112,2.4,27.84,12,1.22,6
WA,2018,3,8,3,10803,93,,,13,1.64,6
WA,2018,3,8,4,10804,98,,,19,2.32,19
WA,2018,3,8,5,10805,44,3,26.42,16,1.66,15
WA,2018,3,8,6,10806,180,,,17,2.01,9
WA,2018,3,8,7,10807,137,,,14,1.07,6
WA,2018,3,8,8,10808,193,,,21,2.57,17
WA,2018,3,8,9,10809,10,,,21,2.34,7
WA,2018,3,8,10,10810,169,,,15,1.94,7
WA,2018,3,8,11,10811,141,,,23,2.09,9
WA,2018,3,8,12,10812,58,,,16,0.83,6
WA,2018,3,8,13,10813,75,,,13,1.45,6
WA,2018,3,8,14,10814,28,,,10,0.31,4
WA,2018,3,8,15,10815,47,,,15,1.26,8
WA,2018,3,8,16,10816,201,2.4,27,19,1.46,8
WA,2018,3,8,17,10817,202,2.6,25.52,19.5,,14
WA,2018,3,8,18,10818,48,,,12,,5
WA,2018,3,8,19,10819,42,,,13,0.65,5
WA,2018,3,8,20,10820,194,,,21,2.31,17
WA,2018,3,9,1,10901,97,,,17,1.72,6
WA,2018,3,9,2,10902,31,,,13,0.64,7
WA,2018,3,9,3,10903,63,,,13,0.89,6
WA,2018,3,9,4,10904,110,,,25,2.4,26
WA,2018,3,9,5,10905,184,,,18,2.46,16
WA,2018,3,9,6,10906,16,,,12,0.65,5
WA,2018,3,9,7,10907,201,2.5,28.71,12,0.99,7
WA,2018,3,9,8,10908,55,,,18,1.71,8
WA,2018,3,9,9,10909,4,,,17,1.76,8
WA,2018,3,9,10,10910,202,3.4,32.24,18,1.91,10
WA,2018,3,9,11,10911,102,,,21,2,16
WA,2018,3,9,12,10912,7,,,18,1.58,7
WA,2018,3,9,13,10913,132,,,13,1.47,7
WA,2018,3,9,14,10914,122,,,19,2.34,10
WA,2018,3,9,15,10915,173,,,21,2.75,8
WA,2018,3,9,16,10916,155,,,18,2.26,8
WA,2018,3,9,17,10917,86,,,15,2.01,5
WA,2018,3,9,18,10918,20,,,18,0.51,6
WA,2018,3,9,19,10919,175,,,18,2.25,13
WA,2018,3,9,20,10920,187,,,21,2.22,16
WA,2018,3,10,1,11001,49,,,12,1.38,7
WA,2018,3,10,2,11002,92,,,13,1.95,10
WA,2018,3,10,3,11003,198,,,14,2.5,9
WA,2018,3,10,4,11004,96,,,16,1.62,5
WA,2018,3,10,5,11005,57,,,13,0.82,4
WA,2018,3,10,6,11006,1,,,22,2.28,11
WA,2018,3,10,7,11007,166,,,18,2.58,24
WA,2018,3,10,8,11008,101,,,16,1.65,7
WA,2018,3,10,9,11009,178,,,10,2.68,14
WA,2018,3,10,10,11010,21,,,20,0.87,5
WA,2018,3,10,11,11011,88,,,22,0.84,6
WA,2018,3,10,12,11012,142,,,,,
WA,2018,3,10,13,11013,85,,,17,1.96,5
WA,2018,3,10,14,11014,15,,,13,1.52,6
WA,2018,3,10,15,11015,148,,,15,2.02,4
WA,2018,3,10,16,11016,202,3.2,31.68,17,1.85,8
WA,2018,3,10,17,11017,59,,,17,2.37,9
WA,2018,3,10,18,11018,105,,,17,2.63,9
WA,2018,3,10,19,11019,201,2.9,29.86,12,1.26,5
WA,2018,3,10,20,11020,153,,,14,1.68,8
WA,2018,3,11,1,11101,167,,,24,3.44,18
WA,2018,3,11,2,11102,202,2.6,25.07,21,2.58,10
WA,2018,3,11,3,11103,134,,,16,1.9,8
WA,2018,3,11,4,11104,152,,,14,1.32,8
WA,2018,3,11,5,11105,2,,,23,2.88,14
WA,2018,3,11,6,11106,109,,,12,2.21,13
WA,2018,3,11,7,11107,83,,,12,1.14,6
WA,2018,3,11,8,11108,39,,,15,0.72,4
WA,2018,3,11,9,11109,9,,,19,1.5,6
WA,2018,3,11,10,11110,147,,,19,2.78,17
WA,2018,3,11,11,11111,168,,,19,2.85,21
WA,2018,3,11,12,11112,160,,,13,2.33,18
WA,2018,3,11,13,11113,60,,,22,3.1,15
WA,2018,3,11,14,11114,157,,,19,3.06,11
WA,2018,3,11,15,11115,62,,,19,2.01,7
WA,2018,3,11,16,11116,81,,,14,1.09,4
WA,2018,3,11,17,11117,201,2.5,26.32,19,2.22,8
WA,2018,3,11,18,11118,65,,,24,2.59,8
WA,2018,3,11,19,11119,30,,,16,1.37,5
WA,2018,3,11,20,11120,144,2.7,26.39,22,1.64,6
WA,2019,1,1,1,10101,123,2.7,13.74,31,5.32,
WA,2019,1,1,2,10102,29,2.9,17.31,22.5,4.69,
WA,2019,1,1,3,10103,162,2.8,18.1,29.5,6.57,
WA,2019,1,1,4,10104,201,2.9,18.86,24.5,5.98,
WA,2019,1,1,5,10105,126,3.2,15.95,25.5,5.79,
WA,2019,1,1,6,10106,191,2.6,20.12,24.5,5.2,
WA,2019,1,1,7,10107,159,2.8,16.11,28,5.39,
WA,2019,1,1,8,10108,139,2.8,17.5,24,6.8,
WA,2019,1,1,9,10109,77,2.6,16.71,28,5.74,
WA,2019,1,1,10,10110,69,2.6,18.78,27.5,5.61,
WA,2019,1,1,11,10111,121,2.7,16.89,27.5,4.81,
WA,2019,1,1,12,10112,84,3,17.91,30,4.94,
WA,2019,1,1,13,10113,133,2.9,16.07,23.5,3.86,
WA,2019,1,1,14,10114,125,2.5,16.62,21.5,4.33,
WA,2019,1,1,15,10115,202,2.9,16.53,26,6.02,
WA,2019,1,1,16,10116,32,2.2,17.73,25,6.89,
WA,2019,1,1,17,10117,37,2.6,15.8,26.5,4.67,
WA,2019,1,1,18,10118,13,2.9,16.28,24.5,5.59,
WA,2019,1,1,19,10119,116,2.6,16.44,29.5,5,
WA,2019,1,1,20,10120,164,2.3,19.28,25,5.83,
WA,2019,1,2,1,10201,35,2.6,17.17,28,4.93,
WA,2019,1,2,2,10202,146,2.7,17.75,27,5.52,
WA,2019,1,2,3,10203,43,2.6,15.59,22,5.31,
WA,2019,1,2,4,10204,24,3,16.55,28.5,5.65,
WA,2019,1,2,5,10205,202,2.8,18.31,29,5.41,
WA,2019,1,2,6,10206,104,2.7,17.46,31,5.88,
WA,2019,1,2,7,10207,76,2.8,16.05,25.5,5.7,
WA,2019,1,2,8,10208,107,3.1,18.73,28,4.44,
WA,2019,1,2,9,10209,158,3,17.44,27.5,6.55,
WA,2019,1,2,10,10210,195,2.8,15.12,28.5,4.76,
WA,2019,1,2,11,10211,78,3.1,16.92,24.5,5.37,
WA,2019,1,2,12,10212,3,3,19.41,25.5,6.93,
WA,2019,1,2,13,10213,82,3.1,16.52,,5.27,
WA,2019,1,2,14,10214,201,2.7,17.3,26.5,5.77,
WA,2019,1,2,15,10215,34,3,19.32,30.5,6.5,
WA,2019,1,2,16,10216,156,3,18.5,29,7.2,
WA,2019,1,2,17,10217,6,2.6,18.27,31.6,5.53,
WA,2019,1,2,18,10218,52,2.7,,26,5.05,
WA,2019,1,2,19,10219,90,2.7,16.06,23,4.51,
WA,2019,1,2,20,10220,140,2.8,17.87,30,6.09,
WA,2019,1,3,1,10301,91,2.8,14.91,28,4.92,
WA,2019,1,3,2,10302,201,3,18.11,29,7.23,
WA,2019,1,3,3,10303,40,2.9,19.14,23.5,5.75,
WA,2019,1,3,4,10304,177,2.6,14.4,27.5,5.32,
WA,2019,1,3,5,10305,119,2.8,16.8,26.5,5.03,
WA,2019,1,3,6,10306,189,2.8,16.97,29,6.77,
WA,2019,1,3,7,10307,145,2.5,18.38,29,6.28,
WA,2019,1,3,8,10308,186,2.9,17.5,30.5,5.94,
WA,2019,1,3,9,10309,114,2.8,16.44,30,4.43,
WA,2019,1,3,10,10310,50,2.6,16.17,24,5.81,
WA,2019,1,3,11,10311,111,2.7,15.51,27.5,4.9,
WA,2019,1,3,12,10312,202,3.4,17.85,28,5.96,
WA,2019,1,3,13,10313,66,2.9,18.91,25.5,4.95,
WA,2019,1,3,14,10314,12,2.5,15.49,21.5,4.14,
WA,2019,1,3,15,10315,197,2.8,14.8,27.5,5.9,
WA,2019,1,3,16,10316,185,2.6,18.59,30,6.6,
WA,2019,1,3,17,10317,26,3,20.68,23.5,5.25,
